-0.012634,-0.202118
-0.014954,-0.239227
-0.017120,-0.273895
-0.018005,-0.288055
-0.016296,-0.260712
-0.017761,-0.284149
-0.020935,-0.334930
-0.021515,-0.344208
-0.025604,-0.409637
-0.026978,-0.431610
-0.027863,-0.445770
-0.028198,-0.451141
-0.029114,-0.465790
-0.033173,-0.530731
-0.034637,-0.554169
-0.035736,-0.571747
-0.039032,-0.624481
-0.039459,-0.631317
-0.041626,-0.665985
-0.045563,-0.596100
-0.048004,-0.620544
-0.051147,-0.650909
-0.051880,-0.657776
-0.050293,-0.642761
-0.046234,-0.602905
-0.045074,-0.591125
-0.044525,-0.585480
-0.041229,-0.659637
-0.039032,-0.624481
-0.035736,-0.571747
-0.033722,-0.539520
